unit_id,building_id,unit_number,floor_plan,beds,baths,sqft,floor,gross_rent,net_effective_rent,lease_term,available_date,concession,default_people,max_people,share_plan_type,rent_step_difference,space_1_name,space_2_name,space_3_name,security_deposit_amount,broker_fee_amount,amenity_fee_amount,utilities_estimate_monthly,source_url,source_last_checked,verification_status,verification_notes
newport_rentals-lincoln_house_324,newport_rentals,Lincoln House 324,1B1B,1,1,713,,3412,,12 months,6/15/2026,Unit address: 204 Tenth Street,1,2,whole_unit,,Bedroom 1,,,,,,,https://www.newportrentals.com/apartments-jersey-city-for-rent/lincoln-house/residence-324/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
newport_rentals-lincoln_house_515,newport_rentals,Lincoln House 515,2B2B,2,2,1020,,4425,,12 months,6/15/2026,Unit address: 204 Tenth Street,2,3,bedroom_split,,Bedroom 1,Bedroom 2,,,,,,https://www.newportrentals.com/apartments-jersey-city-for-rent/lincoln-house/residence-515/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
newport_rentals-lincoln_house_521,newport_rentals,Lincoln House 521,Studio 1B,0,1,433,,2766,,12 months,6/8/2026,Unit address: 204 Tenth Street,1,1,whole_unit,,Whole studio,,,,,,,https://www.newportrentals.com/apartments-jersey-city-for-rent/lincoln-house/residence-521/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
newport_rentals-lincoln_house_602,newport_rentals,Lincoln House 602,1B1B,1,1,725,,3127,,12 months,6/8/2026,Unit address: 204 Tenth Street,1,2,whole_unit,,Bedroom 1,,,,,,,https://www.newportrentals.com/apartments-jersey-city-for-rent/lincoln-house/residence-602/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
newport_rentals-lincoln_house_616,newport_rentals,Lincoln House 616,1B1B,1,1,705,,3487,,12 months,Now,Unit address: 204 Tenth Street,1,2,whole_unit,,Bedroom 1,,,,,,,https://www.newportrentals.com/apartments-jersey-city-for-rent/lincoln-house/residence-616/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
newport_rentals-pacific_201,newport_rentals,Pacific 201,1B1B,1,1,821,,3620,,12 months,5/29/2026,Unit address: 25 River Drive,1,2,whole_unit,,Bedroom 1,,,,,,,https://www.newportrentals.com/apartments-jersey-city-for-rent/pacific/residence-201/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
newport_rentals-pacific_504,newport_rentals,Pacific 504,2B2B,2,2,1150,,5259,,12 months,7/17/2026,Unit address: 25 River Drive,2,3,bedroom_split,,Bedroom 1,Bedroom 2,,,,,,https://www.newportrentals.com/apartments-jersey-city-for-rent/pacific/residence-504/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
newport_rentals-pacific_506,newport_rentals,Pacific 506,1B1B,1,1,799,,3960,,12 months,6/7/2026,Unit address: 25 River Drive,1,2,whole_unit,,Bedroom 1,,,,,,,https://www.newportrentals.com/apartments-jersey-city-for-rent/pacific/residence-506/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
newport_rentals-pacific_507,newport_rentals,Pacific 507,1B1B,1,1,841,,3985,,12 months,7/1/2026,Unit address: 25 River Drive,1,2,whole_unit,,Bedroom 1,,,,,,,https://www.newportrentals.com/apartments-jersey-city-for-rent/pacific/residence-507/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
newport_rentals-pacific_602,newport_rentals,Pacific 602,1B1B,1,1,764,,3690,,12 months,6/2/2026,Unit address: 25 River Drive,1,2,whole_unit,,Bedroom 1,,,,,,,https://www.newportrentals.com/apartments-jersey-city-for-rent/pacific/residence-602/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
newport_rentals-pacific_607,newport_rentals,Pacific 607,1B1B,1,1,841,,3990,,12 months,Now,Unit address: 25 River Drive,1,2,whole_unit,,Bedroom 1,,,,,,,https://www.newportrentals.com/apartments-jersey-city-for-rent/pacific/residence-607/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
newport_rentals-pacific_702,newport_rentals,Pacific 702,1B1B,1,1,764,,3695,,12 months,6/23/2026,Unit address: 25 River Drive,1,2,whole_unit,,Bedroom 1,,,,,,,https://www.newportrentals.com/apartments-jersey-city-for-rent/pacific/residence-702/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
newport_rentals-pacific_804,newport_rentals,Pacific 804,2B2B,2,2,1150,,5274,,12 months,6/3/2026,Unit address: 25 River Drive,2,3,bedroom_split,,Bedroom 1,Bedroom 2,,,,,,https://www.newportrentals.com/apartments-jersey-city-for-rent/pacific/residence-804/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
newport_rentals-pacific_1004,newport_rentals,Pacific 1004,2B2B,2,2,1150,,5284,,12 months,5/30/2026,Unit address: 25 River Drive,2,3,bedroom_split,,Bedroom 1,Bedroom 2,,,,,,https://www.newportrentals.com/apartments-jersey-city-for-rent/pacific/residence-1004/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
newport_rentals-pacific_1102,newport_rentals,Pacific 1102,1B1B,1,1,764,,3765,,12 months,8/3/2026,Unit address: 25 River Drive,1,2,whole_unit,,Bedroom 1,,,,,,,https://www.newportrentals.com/apartments-jersey-city-for-rent/pacific/residence-1102/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
newport_rentals-pacific_1104,newport_rentals,Pacific 1104,2B2B,2,2,1150,,5289,,12 months,6/15/2026,Unit address: 25 River Drive,2,3,bedroom_split,,Bedroom 1,Bedroom 2,,,,,,https://www.newportrentals.com/apartments-jersey-city-for-rent/pacific/residence-1104/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
newport_rentals-pacific_1202,newport_rentals,Pacific 1202,1B1B,1,1,764,,3770,,12 months,7/3/2026,Unit address: 25 River Drive,1,2,whole_unit,,Bedroom 1,,,,,,,https://www.newportrentals.com/apartments-jersey-city-for-rent/pacific/residence-1202/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
newport_rentals-pacific_1204,newport_rentals,Pacific 1204,2B2B,2,2,1150,,5294,,12 months,Now,Unit address: 25 River Drive,2,3,bedroom_split,,Bedroom 1,Bedroom 2,,,,,,https://www.newportrentals.com/apartments-jersey-city-for-rent/pacific/residence-1204/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
newport_rentals-pacific_1211,newport_rentals,Pacific 1211,1B1B,1,1,773,,3770,,12 months,8/4/2026,Unit address: 25 River Drive,1,2,whole_unit,,Bedroom 1,,,,,,,https://www.newportrentals.com/apartments-jersey-city-for-rent/pacific/residence-1211/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
newport_rentals-pacific_1604,newport_rentals,Pacific 1604,2B2B,2,2,1150,,5484,,12 months,5/29/2026,Unit address: 25 River Drive,2,3,bedroom_split,,Bedroom 1,Bedroom 2,,,,,,https://www.newportrentals.com/apartments-jersey-city-for-rent/pacific/residence-1604/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
newport_rentals-pacific_1802,newport_rentals,Pacific 1802,1B1B,1,1,764,,3795,,12 months,6/16/2026,Unit address: 25 River Drive,1,2,whole_unit,,Bedroom 1,,,,,,,https://www.newportrentals.com/apartments-jersey-city-for-rent/pacific/residence-1802/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
newport_rentals-pacific_1807,newport_rentals,Pacific 1807,1B1B,1,1,841,,3870,,12 months,7/2/2026,Unit address: 25 River Drive,1,2,whole_unit,,Bedroom 1,,,,,,,https://www.newportrentals.com/apartments-jersey-city-for-rent/pacific/residence-1807/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
newport_rentals-pacific_2008,newport_rentals,Pacific 2008,1B1B,1,1,808,,3905,,12 months,6/13/2026,Unit address: 25 River Drive,1,2,whole_unit,,Bedroom 1,,,,,,,https://www.newportrentals.com/apartments-jersey-city-for-rent/pacific/residence-2008/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
newport_rentals-pacific_2101,newport_rentals,Pacific 2101,1B1B,1,1,821,,3760,,12 months,7/10/2026,Unit address: 25 River Drive,1,2,whole_unit,,Bedroom 1,,,,,,,https://www.newportrentals.com/apartments-jersey-city-for-rent/pacific/residence-2101/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
newport_rentals-pacific_2209,newport_rentals,Pacific 2209,2B2B,2,2,1138,,5239,,12 months,6/19/2026,Unit address: 25 River Drive,2,3,bedroom_split,,Bedroom 1,Bedroom 2,,,,,,https://www.newportrentals.com/apartments-jersey-city-for-rent/pacific/residence-2209/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
newport_rentals-pacific_2212,newport_rentals,Pacific 2212,2B2B,2,2,1148,,5364,,12 months,7/21/2026,Unit address: 25 River Drive,2,3,bedroom_split,,Bedroom 1,Bedroom 2,,,,,,https://www.newportrentals.com/apartments-jersey-city-for-rent/pacific/residence-2212/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
newport_rentals-pacific_2403,newport_rentals,Pacific 2403,2B2B,2,2,1145,,5149,,12 months,6/15/2026,Unit address: 25 River Drive,2,3,bedroom_split,,Bedroom 1,Bedroom 2,,,,,,https://www.newportrentals.com/apartments-jersey-city-for-rent/pacific/residence-2403/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
newport_rentals-pacific_2602,newport_rentals,Pacific 2602,1B1B,1,1,764,,3835,,12 months,8/7/2026,Unit address: 25 River Drive,1,2,whole_unit,,Bedroom 1,,,,,,,https://www.newportrentals.com/apartments-jersey-city-for-rent/pacific/residence-2602/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
newport_rentals-pacific_2608,newport_rentals,Pacific 2608,1B1B,1,1,808,,3935,,12 months,6/18/2026,Unit address: 25 River Drive,1,2,whole_unit,,Bedroom 1,,,,,,,https://www.newportrentals.com/apartments-jersey-city-for-rent/pacific/residence-2608/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
newport_rentals-pacific_2808,newport_rentals,Pacific 2808,1B1B,1,1,808,,3895,,12 months,5/31/2026,Unit address: 25 River Drive,1,2,whole_unit,,Bedroom 1,,,,,,,https://www.newportrentals.com/apartments-jersey-city-for-rent/pacific/residence-2808/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
newport_rentals-pacific_3001,newport_rentals,Pacific 3001,1B1B,1,1,821,,3805,,12 months,6/10/2026,Unit address: 25 River Drive,1,2,whole_unit,,Bedroom 1,,,,,,,https://www.newportrentals.com/apartments-jersey-city-for-rent/pacific/residence-3001/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
newport_rentals-parkside_east_714,newport_rentals,Parkside East 714,3B2B,3,2,1152,,5349,,12 months,6/27/2026,Unit address: 30 Newport Parkway,3,4,bedroom_split,,Bedroom 1,Bedroom 2,Bedroom 3,,,,,https://www.newportrentals.com/apartments-jersey-city-for-rent/parkside-east/residence-714/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
newport_rentals-parkside_east_715,newport_rentals,Parkside East 715,Studio 1B,0,1,482,,2839,,12 months,6/24/2026,Unit address: 30 Newport Parkway,1,1,whole_unit,,Whole studio,,,,,,,https://www.newportrentals.com/apartments-jersey-city-for-rent/parkside-east/residence-715/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
newport_rentals-parkside_east_906,newport_rentals,Parkside East 906,3B2B,3,2,1148,,5549,,12 months,7/11/2026,Unit address: 30 Newport Parkway,3,4,bedroom_split,,Bedroom 1,Bedroom 2,Bedroom 3,,,,,https://www.newportrentals.com/apartments-jersey-city-for-rent/parkside-east/residence-906/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
newport_rentals-parkside_east_1808,newport_rentals,Parkside East 1808,1B1B,1,1,765,,3467,,12 months,Now,Unit address: 30 Newport Parkway,1,2,whole_unit,,Bedroom 1,,,,,,,https://www.newportrentals.com/apartments-jersey-city-for-rent/parkside-east/residence-1808/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
newport_rentals-parkside_east_1904,newport_rentals,Parkside East 1904,Studio 1B,0,1,512,,2949,,12 months,Now,Unit address: 30 Newport Parkway,1,1,whole_unit,,Whole studio,,,,,,,https://www.newportrentals.com/apartments-jersey-city-for-rent/parkside-east/residence-1904/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
newport_rentals-parkside_east_1908,newport_rentals,Parkside East 1908,1B1B,1,1,765,,3472,,12 months,5/30/2026,Unit address: 30 Newport Parkway,1,2,whole_unit,,Bedroom 1,,,,,,,https://www.newportrentals.com/apartments-jersey-city-for-rent/parkside-east/residence-1908/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
newport_rentals-parkside_east_2312,newport_rentals,Parkside East 2312,2B1B,2,1,863,,3727,,12 months,Now,Unit address: 30 Newport Parkway,2,3,bedroom_split,,Bedroom 1,Bedroom 2,,,,,,https://www.newportrentals.com/apartments-jersey-city-for-rent/parkside-east/residence-2312/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
newport_rentals-parkside_east_2315,newport_rentals,Parkside East 2315,Studio 1B,0,1,482,,2859,,12 months,6/7/2026,Unit address: 30 Newport Parkway,1,1,whole_unit,,Whole studio,,,,,,,https://www.newportrentals.com/apartments-jersey-city-for-rent/parkside-east/residence-2315/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
newport_rentals-parkside_east_2407,newport_rentals,Parkside East 2407,Studio 1B,0,1,482,,2889,,12 months,6/2/2026,Unit address: 30 Newport Parkway,1,1,whole_unit,,Whole studio,,,,,,,https://www.newportrentals.com/apartments-jersey-city-for-rent/parkside-east/residence-2407/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
newport_rentals-parkside_east_2411,newport_rentals,Parkside East 2411,Studio 1B,0,1,512,,2904,,12 months,6/11/2026,Unit address: 30 Newport Parkway,1,1,whole_unit,,Whole studio,,,,,,,https://www.newportrentals.com/apartments-jersey-city-for-rent/parkside-east/residence-2411/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
newport_rentals-parkside_east_2605,newport_rentals,Parkside East 2605,2B1B,2,1,873,,3747,,12 months,7/18/2026,Unit address: 30 Newport Parkway,2,3,bedroom_split,,Bedroom 1,Bedroom 2,,,,,,https://www.newportrentals.com/apartments-jersey-city-for-rent/parkside-east/residence-2605/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
